symbol,name,sector,sub_industry,price,market_cap,price_to_earnings,price_to_sales,price_to_book,dividend_yield,eps,ebitda,revenue,book_equity,net_income,shares_outstanding,ebitda_margin,net_margin,roe,payout_ratio,retention_ratio,earnings_yield,sustainable_growth,range_position,in_base,in_margin,in_returns,in_core,fail_reasons,priced_in_growth,growth_gap,in_screen
V,Visa Inc.,Financials,Transaction & Payment Processing Services,378.4,706490662912.0,31.744967,15.880477,20.052994,0.0072,11.92,31093999616.0,44488000134.504776,35231181085.078865,22255202700.61057,1867047206.4270613,0.6989300378077363,0.5002518124735729,0.6316904975834438,0.22856376239999998,0.7714362376,0.031501056529685476,0.4873089407834438,0.9217931937172773,True,True,True,True,,0.07582452456164153,0.41148441622180226,False
VST,Vistra Corp.,Utilities,Electric Utilities,143.46,48150228992.0,24.233109,2.506258,16.034426,0.0067,5.92,6646000128.0,19212000118.104362,3002928136.7477703,1986960516.0507457,335635222.3058692,0.3459296318521862,0.10342288693712531,0.6616743233400222,0.1623618303,0.8376381696999999,0.041265856560130196,0.5542436691400221,0.12391005048187255,True,True,True,True,,0.07143036454794141,0.4828133045920807,False
VMC,Vulcan Materials Company,Materials,Construction Materials,263.93,34199715840.0,31.087162,4.2139673,4.0347013,0.008,8.49,2340300032.0,8115800006.326579,8476393491.632206,1100123470.1686053,129578736.18004774,0.2883634429354649,0.13555329965142274,0.12978673640263463,0.248697296,0.751302704,0.032167619546615414,0.09750912600263463,0.14706629413258845,True,True,True,True,,0.07552457120402306,0.02198455479861157,True
GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,1284.85,60517646336.0,33.32944,3.211337,14.64951,0.0076,38.55,3216000000.0,18845000177.80756,4131035531.9734244,1815741344.322528,47100942.78398257,0.1706553446355102,0.09635135724014476,0.4395366378793043,0.253303744,0.746696256,0.03000350440931501,0.3282003618793043,0.7369251446268915,True,True,True,True,,0.07649842301580824,0.25170193886349607,False
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,279.81,47262945280.0,37.60887,3.945154,4.2193437,0.0044,7.44,2651000064.0,11980000091.25119,11201492137.27244,1256696733.0803044,168910851.22047102,0.22128547944970256,0.10489955955827168,0.11219012163885805,0.16547902800000003,0.834520972,0.02658947211123333,0.09362500935885805,0.7807648308547149,True,True,True,True,,0.078034737549945,0.01559027180891305,True
WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,106.09,844272566272.0,38.438404,1.1473589,8.954254,0.0093,2.76,44073000960.0,735839994157.0157,94287314864.19751,21964297133.666885,7958078671.618437,0.0598948158702496,0.029849284230370438,0.23295072292803834,0.35747715719999995,0.6425228428,0.026015648308394906,0.14967616072803835,0.22809346787041965,True,True,True,True,,0.07829295826122229,0.07138320246681606,True
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,107.98,186447659008.0,21.902637,1.8859577,1.6977453,0.0141,4.93,20963000320.0,98860997257.78578,109820748146.37979,8512566761.524727,1726686969.8833117,0.21204520388700673,0.08610642212446751,0.07751328298962358,0.30882718169999995,0.6911728183000001,0.045656602901285356,0.05357507425962359,0.5723088075389635,True,True,True,True,,0.06945452869442159,-0.015879454434798004,True
WM,Waste Management,Industrials,Environmental & Facilities Services,219.04,87553613824.0,31.069502,3.4111354,8.826919,0.0172,7.05,7774000128.0,25667000443.312805,9918932509.066866,2817992044.6457267,399715183.63769174,0.3028791831429376,0.10979047009678597,0.28410236507813996,0.5343954344,0.46560456559999996,0.03218590371998882,0.13227935827813997,0.4614957423176599,True,True,True,True,,0.07551634332600503,0.05676301495213494,True
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,412.2,40472211456.0,104.61929,8.71441,2.664581,0.0,3.94,1452048000.0,4644285896.119186,15188958960.527002,386852288.0558952,98185859.91266376,0.3126525869592452,0.08329639835031538,0.025469308767054336,0.0,1.0,0.009558466703415784,0.025469308767054336,0.9022655977692573,True,True,True,True,,0.08569868998346289,-0.060229381216408556,False
WST,West Pharmaceutical Services,Health Care,Health Care Supplies,342.63,24112846848.0,43.81458,7.2480607,8.066817,0.0026,7.82,912200000.0,3326799794.5988503,2989140183.544513,550338447.7464321,70375760.58138517,0.27419744388615797,0.1654257790444503,0.1841126173068417,0.113917908,0.886082092,0.022823452832367672,0.16313889310684168,0.7325645927113522,True,True,True,True,,0.07972944622543454,0.08340944688140714,True
WMB,Williams Companies,Energy,Oil & Gas Storage & Transportation,75.16,91933270016.0,29.944225,7.460299,6.9877286,0.0279,2.51,7032999936.0,12323000729.05925,13156388188.28768,3070150448.911123,1223167509.5263438,0.5707213762809625,0.24913984153805216,0.23335813833886165,0.8354438775,0.16455612249999996,0.03339542098685139,0.03840051039886166,0.79491454772822,True,True,True,True,,0.07497206055591688,-0.03657155015705522,True
WTW,Willis Towers Watson,Financials,Insurance Brokers,337.73,31365640192.0,20.70693,3.1048942,4.0856247,0.0115,16.31,2816000000.0,10101999672.645851,7677073274.008745,1514741336.3678675,92871939.6914695,0.2787566908782577,0.14994470257898318,0.19730711892105687,0.238129695,0.761870305,0.04829301108372897,0.15032243487105687,0.8657514708504189,True,True,True,True,,0.06826814501232195,0.08205428985873492,True
XEL,Xcel Energy,Utilities,Multi-Utilities,75.51,47166136320.0,20.687672,3.2270207,1.9598734,0.0312,3.65,6122999808.0,14616000548.121677,24065909726.618057,2279915210.8065157,624634304.3305522,0.41892443749168273,0.15598762488412132,0.09473629512300853,0.6454553663999999,0.3545446336000001,0.04833796668856699,0.03358824504300854,0.32612055641421944,True,True,True,True,,0.06824791499014485,-0.03465966994713631,True
XYL,Xylem Inc.,Industrials,Industrial Machinery & Supplies & Components,106.74,24922382336.0,25.47494,2.7309208,2.2647994,0.0161,4.19,1978000000.0,9125999676.006716,11004233900.803755,978309743.1875588,233486812.2166011,0.2167433782843961,0.10720028248079447,0.0889030317637647,0.410146534,0.589853466,0.03925426320925584,0.0524397614237647,0.029603919967333372,True,True,True,True,,0.07233558155583486,-0.019895820132070162,True
ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,351.11,16611245056.0,31.54627,2.840986,4.8438983,0.0,11.13,1184000000.0,5846999969.72882,3429313339.629777,526567621.1821936,47310657.78815755,0.20249700806051366,0.09005774310045284,0.15354900278226238,0.0,1.0,0.03169946874860324,0.15354900278226238,0.8123731167859813,True,True,True,True,,0.07573523906312854,0.07781376371913384,True
ZBH,Zimmer Biomet,Health Care,Health Care Equipment,99.5,18978400256.0,24.150486,2.2304437,1.5022949,0.0097,4.12,2555000064.0,8508800404.15277,12632939282.427172,785839286.9821106,190737691.0150754,0.3002773531687284,0.0923560607437186,0.062205576318422745,0.23425971420000002,0.7657402858,0.04140703421040885,0.047633315788422746,0.734149855907781,True,True,True,True,,0.07136683460531601,-0.023733518816893263,True
